Open,High,Low,Close,NextClose,LSTM_pred,LSTM_test
0.696696696696697,0.7124060150375939,0.7398809523809522,0.7612307692307692,0.7907692307692304,0.72983766,0.7907692307692304
0.786786786786787,0.7550125313283207,0.7982142857142858,0.7907692307692304,0.7341538461538457,0.77891934,0.7341538461538457
0.711711711711712,0.6998746867167913,0.7351190476190474,0.7341538461538457,0.809846153846153,0.7177791,0.809846153846153
0.7309309309309313,0.7587719298245608,0.7559523809523814,0.809846153846153,0.8763076923076918,0.7672122,0.8763076923076918
0.8318318318318321,0.8214285714285712,0.850595238095238,0.8763076923076918,0.8559999999999999,0.84470385,0.8559999999999999
0.85945945945946,0.8364661654135332,0.8738095238095243,0.8559999999999999,0.8270769230769224,0.8452268,0.8270769230769224
0.8324324324324328,0.8020050125313283,0.8434523809523808,0.8270769230769224,0.873846153846153,0.8176252,0.873846153846153
0.844444444444445,0.8352130325814535,0.8642857142857148,0.873846153846153,0.7981538461538458,0.8490944,0.7981538461538458
0.8006006006006006,0.7850877192982457,0.8148809523809524,0.7981538461538458,0.8615384615384611,0.7880774,0.8615384615384611
0.8114114114114113,0.8195488721804507,0.8488095238095239,0.8615384615384611,0.8652307692307692,0.83098936,0.8652307692307692
0.854654654654655,0.8302005012531328,0.8660714285714288,0.8652307692307692,0.8904615384615377,0.84787154,0.8904615384615377
0.8516516516516521,0.8402255639097742,0.8708333333333336,0.8904615384615377,0.8867692307692305,0.86063766,0.8867692307692305
0.8630630630630636,0.8477443609022552,0.9000000000000004,0.8867692307692305,0.9175384615384612,0.8664968,0.9175384615384612
0.8924924924924929,0.8690476190476186,0.913095238095238,0.9175384615384612,0.9649230769230766,0.89217377,0.9649230769230766
0.9039039039039043,0.9122807017543861,0.9398809523809524,0.9649230769230766,0.9329230769230765,0.92289865,0.9329230769230765
0.9291291291291293,0.9197994987468672,0.9511904761904759,0.9329230769230765,0.9630769230769225,0.91655695,0.9630769230769225
0.9057057057057056,0.9135338345864659,0.9369047619047617,0.9630769230769225,0.9987692307692306,0.92219186,0.9987692307692306
0.9675675675675679,0.9511278195488719,0.9946428571428569,0.9987692307692306,0.8904615384615377,0.9660207,0.8904615384615377
0.9759759759759765,0.9454887218045114,0.9065476190476192,0.8904615384615377,0.9513846153846153,0.89379275,0.9513846153846153
0.9075075075075079,0.9010025062656641,0.9458333333333337,0.9513846153846153,0.9587692307692306,0.9178865,0.9587692307692306
0.9411411411411414,0.9379699248120295,0.9625000000000004,0.9587692307692306,0.9501538461538459,0.9341655,0.9501538461538459
0.9387387387387394,0.9172932330827068,0.9595238095238097,0.9501538461538459,1.0,0.9286398,1.0
0.9471471471471471,0.9592731829573928,0.9869047619047624,1.0,0.9803076923076919,0.9594544,0.9803076923076919
0.9657657657657657,0.9392230576441101,0.9702380952380958,0.9803076923076919,0.9446153846153846,0.9533011,0.9446153846153846
0.9291291291291293,0.9291979949874687,0.9607142857142854,0.9446153846153846,0.8203076923076917,0.92366624,0.8203076923076917
0.8924924924924929,0.860275689223057,0.8053571428571429,0.8203076923076917,0.8590769230769224,0.8172413,0.8590769230769224
0.8216216216216221,0.8095238095238093,0.8434523809523808,0.8590769230769224,0.8079999999999998,0.8319584,0.8079999999999998
0.8480480480480486,0.8157894736842106,0.8077380952380953,0.8079999999999998,0.7790769230769223,0.80240786,0.7790769230769223
0.7129129129129135,0.742481203007519,0.7452380952380953,0.7790769230769223,0.7563076923076917,0.7440219,0.7563076923076917
0.7807807807807814,0.7474937343358397,0.7785714285714285,0.7563076923076917,0.8264615384615377,0.7534232,0.8264615384615377
0.7657657657657664,0.7738095238095237,0.7994047619047624,0.8264615384615377,0.8246153846153845,0.7926149,0.8246153846153845
0.7981981981981985,0.7869674185463653,0.8297619047619049,0.8246153846153845,0.8726153846153846,0.80533797,0.8726153846153846
0.8240240240240242,0.818295739348371,0.8446428571428575,0.8726153846153846,0.8393846153846152,0.83965874,0.8393846153846152
0.8336336336336343,0.8088972431077694,0.8267857142857142,0.8393846153846152,0.8996923076923071,0.8217703,0.8996923076923071
0.8456456456456456,0.8477443609022552,0.8815476190476188,0.8996923076923071,0.9433846153846153,0.8649695,0.9433846153846153
0.9141141141141143,0.9028822055137846,0.9500000000000002,0.9433846153846153,0.984,0.9165319,0.984
1.0,1.0,1.0,0.984,0.9833846153846153,0.9689681,0.9833846153846153
0.9321321321321321,0.9304511278195484,0.9607142857142854,0.9833846153846153,0.9298461538461531,0.94334745,0.9298461538461531
0.954954954954955,0.9436090225563909,0.9404761904761907,0.9298461538461531,0.9710769230769225,0.91861606,0.9710769230769225
0.924924924924925,0.9179197994987467,0.9500000000000002,0.9710769230769225,0.9390769230769225,0.9336102,0.9390769230769225
0.9309309309309315,0.9285714285714279,0.9577380952380956,0.9390769230769225,0.9089230769230765,0.92111087,0.9089230769230765
0.8990990990990992,0.8840852130325816,0.9083333333333332,0.9089230769230765,0.8744615384615377,0.8892237,0.8744615384615377
0.8654654654654657,0.8477443609022552,0.8714285714285719,0.8744615384615377,0.8061538461538458,0.8562109,0.8061538461538458
0.8660660660660664,0.8402255639097742,0.8148809523809524,0.8061538461538458,0.8073846153846151,0.80518013,0.8073846153846151
0.801801801801802,0.7694235588972429,0.7994047619047624,0.8073846153846151,0.795692307692307,0.79201996,0.795692307692307
0.7909909909909913,0.7769423558897239,0.8154761904761907,0.795692307692307,0.8972307692307684,0.7851584,0.8972307692307684
0.8174174174174178,0.844611528822055,0.8523809523809529,0.8972307692307684,0.8350769230769224,0.85124207,0.8350769230769224
0.8192192192192191,0.8013784461152884,0.8464285714285715,0.8350769230769224,0.8935384615384612,0.81922007,0.8935384615384612
0.8462462462462463,0.8377192982456139,0.8809523809523814,0.8935384615384612,0.8763076923076918,0.861861,0.8763076923076918
0.8930930930930936,0.8665413533834583,0.8839285714285712,0.8763076923076918,0.9538461538461531,0.8658178,0.9538461538461531
0.8900900900900899,0.9003759398496243,0.9017857142857144,0.9538461538461531,0.9581538461538459,0.90807235,0.9581538461538459
0.9231231231231236,0.912907268170426,0.9500000000000002,0.9581538461538459,0.9526153846153846,0.92668045,0.9526153846153846
0.924924924924925,0.9097744360902249,0.958333333333333,0.9526153846153846,0.9587692307692306,0.925395,0.9587692307692306
0.9201201201201208,0.9223057644110275,0.9505952380952385,0.9587692307692306,0.9421538461538459,0.9261894,0.9421538461538459
0.9537537537537544,0.9398496240601499,0.9416666666666664,0.9421538461538459,0.9735384615384612,0.9262439,0.9735384615384612
0.9279279279279278,0.9266917293233083,0.9684523809523808,0.9735384615384612,0.8953846153846152,0.93800944,0.8953846153846152
0.9507507507507507,0.9223057644110275,0.913095238095238,0.8953846153846152,0.8812307692307693,0.89342284,0.8812307692307693
0.8750750750750749,0.8615288220551376,0.8964285714285714,0.8812307692307693,0.7815384615384611,0.86656487,0.7815384615384611
0.8408408408408414,0.8088972431077694,0.8029761904761905,0.7815384615384611,0.6701538461538457,0.7838849,0.6701538461538457
0.741741741741742,0.7105263157894735,0.6500000000000004,0.6701538461538457,0.6375384615384609,0.6693463,0.6375384615384609
0.641441441441442,0.6071428571428568,0.6595238095238098,0.6375384615384609,0.13415384615384607,0.63382494,0.13415384615384607
0.36216216216216246,0.2869674185463653,0.4053571428571425,0.13415384615384607,0.32246153846153813,0.24278262,0.32246153846153813
0.187987987987988,0.28822055137844593,0.3946428571428573,0.32246153846153813,0.26830769230769214,0.28301483,0.26830769230769214
0.2858858858858859,0.24310776942355883,0.3065476190476195,0.26830769230769214,0.3243076923076922,0.27564824,0.3243076923076922
0.2774774774774773,0.2838345864661651,0.3148809523809524,0.3243076923076922,0.3372307692307688,0.3064074,0.3372307692307688
0.3765765765765767,0.28822055137844593,0.39345238095238066,0.3372307692307688,0.2830769230769228,0.3556987,0.2830769230769228
0.3003003003003002,0.28007518796992503,0.32083333333333375,0.2830769230769228,0.2959999999999994,0.28781176,0.2959999999999994
0.19819819819819884,0.23496240601503704,0.24285714285714288,0.2959999999999994,0.3144615384615381,0.2540177,0.3144615384615381
0.2342342342342345,0.2713032581453634,0.25119047619047663,0.3144615384615381,0.1870769230769227,0.27713597,0.1870769230769227
0.24144144144144164,0.19423558897243076,0.22857142857142865,0.1870769230769227,0.1790769230769227,0.2030576,0.1790769230769227
0.19819819819819884,0.1578947368421053,0.16904761904761934,0.1790769230769227,0.03815384615384598,0.18003748,0.03815384615384598
0.0,0.011278195488721998,0.04464285714285676,0.03815384615384598,0.0,0.052934818,0.0
0.0744744744744743,0.02130325814536338,0.0,0.0,0.030153846153845976,0.050789237,0.030153846153845976
0.06246246246246301,0.0,0.05297619047619051,0.030153846153845976,0.06153846153846132,0.0571364,0.06153846153846132
0.025225225225225856,0.015664160401001936,0.07380952380952355,0.06153846153846132,0.18461538461538396,0.061157793,0.18461538461538396
0.10330330330330373,0.1309523809523805,0.14940476190476204,0.18461538461538396,0.216615384615384,0.15439595,0.216615384615384
0.18318318318318383,0.1710526315789469,0.2107142857142854,0.216615384615384,0.2689230769230768,0.2064549,0.2689230769230768
0.25645645645645665,0.20614035087719262,0.2625000000000002,0.2689230769230768,0.232615384615384,0.26348296,0.232615384615384
0.2258258258258259,0.1691729323308273,0.23214285714285765,0.232615384615384,0.20676923076922993,0.23150809,0.20676923076922993
0.24024024024024015,0.19486215538847063,0.23452380952381002,0.20676923076922993,0.24984615384615338,0.21538217,0.24984615384615338
0.21141141141141162,0.20739348370927324,0.25416666666666643,0.24984615384615338,0.2953846153846147,0.23855822,0.2953846153846147
0.3273273273273274,0.2775689223057638,0.32797619047619087,0.2953846153846147,0.2073846153846146,0.30369818,0.2073846153846146
0.2732732732732739,0.21365914786967366,0.23749999999999982,0.2073846153846146,0.17538461538461458,0.2236412,0.17538461538461458
0.10630630630630655,0.12468671679198007,0.10357142857142865,0.17538461538461458,0.19815384615384612,0.14396554,0.19815384615384612
0.19699699699699735,0.1484962406015038,0.22142857142857153,0.19815384615384612,0.23384615384615337,0.20254447,0.23384615384615337
0.2084084084084088,0.17167919799498765,0.2077380952380956,0.23384615384615337,0.2116923076923074,0.22310548,0.2116923076923074
0.2636636636636638,0.2130325814536338,0.23749999999999982,0.2116923076923074,0.23138461538461463,0.22361444,0.23138461538461463
0.2072072072072073,0.17543859649122773,0.25119047619047663,0.23138461538461463,0.17661538461538395,0.22894092,0.17661538461538395
0.18978978978979022,0.15726817042606456,0.2041666666666666,0.17661538461538395,0.18769230769230738,0.18204017,0.18769230769230738
0.13453453453453523,0.12343358395989945,0.1577380952380949,0.18769230769230738,0.178461538461538,0.16979468,0.178461538461538
0.20600600600600583,0.14411027568922297,0.21488095238095273,0.178461538461538,0.1206153846153839,0.19117649,0.1206153846153839
0.17537537537537595,0.12155388471177897,0.16309523809523796,0.1206153846153839,0.2116923076923074,0.14183082,0.2116923076923074
0.14714714714714727,0.19486215538847063,0.18869047619047663,0.2116923076923074,0.1950769230769227,0.18691787,0.1950769230769227
0.1825825825825831,0.1353383458646613,0.1815476190476195,0.1950769230769227,0.2744615384615381,0.19172643,0.2744615384615381
0.21441441441441444,0.21365914786967366,0.2339285714285717,0.2744615384615381,0.27876923076923,0.24930342,0.27876923076923
0.3369369369369375,0.2819548872180446,0.31071428571428594,0.27876923076923,0.26399999999999935,0.29088777,0.26399999999999935
0.28648648648648667,0.24812030075187952,0.3023809523809522,0.26399999999999935,0.42953846153846076,0.27153158,0.42953846153846076
0.35375375375375384,0.38659147869674193,0.39345238095238066,0.42953846153846076,0.38030769230769224,0.39740765,0.38030769230769224
0.39459459459459456,0.34774436090225525,0.41309523809523796,0.38030769230769224,0.2793846153846147,0.38501185,0.2793846153846147
0.28648648648648667,0.2550125313283207,0.3119047619047617,0.2793846153846147,0.1538461538461533,0.28265506,0.1538461538461533
0.2342342342342345,0.17230576441102752,0.1708333333333334,0.1538461538461533,0.19876923076922992,0.17374827,0.19876923076922992
0.18738738738738725,0.140350877192982,0.20833333333333304,0.19876923076922992,0.12430769230769201,0.19938762,0.12430769230769201
0.1219219219219223,0.05451127819548862,0.1708333333333334,0.12430769230769201,0.24246153846153806,0.13882674,0.24246153846153806
0.2018018018018024,0.18045112781954842,0.2297619047619044,0.24246153846153806,0.2658461538461534,0.23001875,0.2658461538461534
0.2450450450450452,0.20864661654135297,0.26845238095238066,0.2658461538461534,0.18830769230769207,0.2596595,0.18830769230769207
0.22942942942942945,0.1691729323308273,0.2005952380952385,0.18830769230769207,0.22523076923076868,0.19833405,0.22523076923076868
0.19819819819819884,0.17982456140350855,0.22797619047619033,0.22523076923076868,0.18092307692307674,0.21768932,0.18092307692307674
0.1771771771771773,0.1353383458646613,0.2077380952380956,0.18092307692307674,0.2116923076923074,0.18551137,0.2116923076923074
0.20120120120120166,0.14974937343358352,0.23154761904761934,0.2116923076923074,0.13353846153846138,0.21425174,0.13353846153846138
